ensembl_id,gene_symbol,ncbi_id
ENSMUSG00000028088,Fmo5,NCBI:14263
ENSMUSG00000041559,Fmod,NCBI:14264
ENSMUSG00000000838,Fmr1,NCBI:14265
ENSMUSG00000031189,Aff2,NCBI:14266
ENSG00000197530,MIB2,NCBI:142678
ENSG00000162999,DUSP19,NCBI:142679
ENSMUSG00000026193,Fn1,NCBI:14268
ENSG00000198569,SLC34A3,NCBI:142680
ENSMUSG00000006469,Slc34a3,NCBI:142681
ENSMUSG00000061410,Zcchc14,NCBI:142682
ENSG00000158764,ITLN2,NCBI:142683
ENSG00000172476,RAB40A,NCBI:142684
ENSG00000146809,ASB15,NCBI:142685
ENSG00000239388,ASB14,NCBI:142686
ENSMUSG00000021898,Asb14,NCBI:142687
ENSMUSG00000033781,Asb13,NCBI:142688
ENSG00000198881,ASB12,NCBI:142689
ENSMUSG00000075415,Fnbp1,NCBI:14269
ENSG00000213139,CRYGS,NCBI:1427
ENSMUSG00000026425,Srgap2,NCBI:14270
ENSMUSG00000015994,Fnta,NCBI:14272
ENSMUSG00000001827,Folr1,NCBI:14275
ENSMUSG00000032725,Folr2,NCBI:14276
ENSG00000103316,CRYM,NCBI:1428
ENSMUSG00000021250,Fos,NCBI:14281
ENSMUSG00000003545,Fosb,NCBI:14282
ENSG00000173124,ACSM6,NCBI:142827
ENSMUSG00000024912,Fosl1,NCBI:14283
ENSMUSG00000029135,Fosl2,NCBI:14284
ENSMUSG00000009566,Fpgs,NCBI:14287
ENSMUSG00000052270,Fpr2,NCBI:14289
ENSG00000156671,SAMD8,NCBI:142891
ENSG00000116791,CRYZ,NCBI:1429
ENSMUSG00000060701,Fpr-rs3,NCBI:14290
ENSMUSG00000048062,Fpr-rs4,NCBI:14291
ENSG00000204022,LIPJ,NCBI:142910
ENSG00000290782,CFL1P1,NCBI:142913
ENSMUSG00000045551,Fpr1,NCBI:14293
ENSMUSG00000079700,Fpr3,NCBI:14294
ENSG00000165832,TRUB1,NCBI:142940
ENSMUSG00000067199,Frat1,NCBI:14296
ENSMUSG00000059363,Fxn,NCBI:14297
ENSMUSG00000031639,Tlr3,NCBI:142980
ENSMUSG00000062661,Ncs1,NCBI:14299
ENSG00000102699,PARP4,NCBI:143
ENSG00000233025,CRYZP1,NCBI:1430
ENSMUSG00000031590,Frg1,NCBI:14300
ENSMUSG00000019779,Frk,NCBI:14302
ENSMUSG00000027120,Fshb,NCBI:14308
ENSMUSG00000032937,Fshr,NCBI:14309
ENSG00000150054,MPP7,NCBI:143098
ENSG00000062485,CS,NCBI:1431
ENSMUSG00000030278,Cidec,NCBI:14311
ENSMUSG00000024335,Brd2,NCBI:14312
ENSMUSG00000021765,Fst,NCBI:14313
ENSMUSG00000022816,Fstl1,NCBI:14314
ENSG00000170324,FRMPD2,NCBI:143162
ENSMUSG00000001155,Ftcd,NCBI:14317
ENSG00000151532,VTI1A,NCBI:143187
ENSMUSG00000024661,Fth1,NCBI:14319
ENSG00000112062,MAPK14,NCBI:1432
ENSG00000170788,DYDC1,NCBI:143241
ENSG00000253626,EIF5AL1,NCBI:143244
ENSMUSG00000050708,Ftl1,NCBI:14325
ENSG00000165338,HECTD2,NCBI:143279
ENSG00000174721,FGFBP3,NCBI:143282
ENSG00000233837,EIF3LP2,NCBI:143341
ENSMUSG00000082062,Ftl2-ps,NCBI:14337
ENSG00000229932,YWHAZP3,NCBI:143371
ENSG00000165863,SPMIP5,NCBI:143379
ENSG00000151893,CACUL1,NCBI:143384
ENSMUSG00000031667,Aktip,NCBI:14339
ENSG00000124207,CSE1L,NCBI:1434
ENSG00000170743,SYT9,NCBI:143425
ENSMUSG00000008461,Fut1,NCBI:14343
ENSMUSG00000055978,Fut2,NCBI:14344
ENSMUSG00000049307,Fut4,NCBI:14345
ENSG00000179241,LDLRAD3,NCBI:143458
ENSMUSG00000117146,Fut4-ps1,NCBI:14346
ENSMUSG00000036587,Fut7,NCBI:14347
ENSG00000154611,PSMA8,NCBI:143471
ENSMUSG00000055373,Fut9,NCBI:14348
ENSMUSG00000070583,Fv1,NCBI:14349
ENSG00000221996,OR52B4,NCBI:143496
ENSG00000184371,CSF1,NCBI:1435
ENSG00000171987,C11orf40,NCBI:143501
ENSG00000226288,OR52I2,NCBI:143502
ENSG00000180785,OR51E1,NCBI:143503
ENSG00000284546,SSU72L3,NCBI:143506
Unknown,Fv4,NCBI:14352
ENSG00000255063,RBMXP3,NCBI:143543
ENSMUSG00000110234,Timm10b,NCBI:14356
ENSMUSG00000029603,Dtx1,NCBI:14357
ENSG00000166435,XRRA1,NCBI:143570
ENSMUSG00000027680,Fxr1,NCBI:14359
ENSG00000182578,CSF1R,NCBI:1436
ENSMUSG00000019843,Fyn,NCBI:14360
ENSMUSG00000044674,Fzd1,NCBI:14362
ENSG00000175518,UBQLNL,NCBI:143630
ENSMUSG00000007989,Fzd3,NCBI:14365
ENSMUSG00000049791,Fzd4,NCBI:14366
ENSG00000169550,MUC15,NCBI:143662
ENSMUSG00000045005,Fzd5,NCBI:14367
ENSG00000234776,FREY1,NCBI:143678
ENSMUSG00000022297,Fzd6,NCBI:14368
ENSG00000077458,FAM76B,NCBI:143684
ENSG00000149212,SESN3,NCBI:143686
ENSG00000134627,PIWIL4,NCBI:143689
ENSMUSG00000041075,Fzd7,NCBI:14369
ENSG00000164400,CSF2,NCBI:1437
ENSMUSG00000036904,Fzd8,NCBI:14370
ENSMUSG00000049551,Fzd9,NCBI:14371
ENSMUSG00000009633,G0s2,NCBI:14373
ENSMUSG00000022471,Xrcc6,NCBI:14375
ENSMUSG00000071650,Ganab,NCBI:14376
ENSMUSG00000078650,G6pc1,NCBI:14377
ENSMUSG00000005232,G6pc2,NCBI:14378
ENSG00000198223,CSF2RA,NCBI:1438
ENSMUSG00000089992,G6pd2,NCBI:14380
ENSMUSG00000031400,G6pdx,NCBI:14381
ENSMUSG00000032114,Slc37a4,NCBI:14385
ENSMUSG00000025579,Gaa,NCBI:14387
ENSG00000165895,ARHGAP42,NCBI:143872
ENSG00000182359,KBTBD3,NCBI:143879
ENSMUSG00000031714,Gab1,NCBI:14388
ENSG00000152404,CWF19L2,NCBI:143884
ENSG00000178202,POGLUT3,NCBI:143888
ENSMUSG00000004508,Gab2,NCBI:14389
ENSG00000100368,CSF2RB,NCBI:1439
ENSMUSG00000008976,Gabpa,NCBI:14390
ENSG00000204381,LAYN,NCBI:143903
ENSMUSG00000027361,Gabpb1,NCBI:14391
ENSMUSG00000010803,Gabra1,NCBI:14394
ENSG00000172425,TTC36,NCBI:143941
ENSMUSG00000000560,Gabra2,NCBI:14395
ENSMUSG00000031343,Gabra3,NCBI:14396
ENSMUSG00000029211,Gabra4,NCBI:14397
ENSMUSG00000020428,Gabra6,NCBI:14399
ENSG00000227105,PARP1P1,NCBI:144
ENSG00000108342,CSF3,NCBI:1440
ENSMUSG00000029212,Gabrb1,NCBI:14400
ENSMUSG00000007653,Gabrb2,NCBI:14401
ENSMUSG00000033676,Gabrb3,NCBI:14402
ENSMUSG00000029054,Gabrd,NCBI:14403
ENSMUSG00000031340,Gabre,NCBI:14404
ENSMUSG00000001260,Gabrg1,NCBI:14405
ENSMUSG00000020436,Gabrg2,NCBI:14406
ENSMUSG00000055026,Gabrg3,NCBI:14407
ENSMUSG00000028280,Gabrr1,NCBI:14408
ENSMUSG00000023267,Gabrr2,NCBI:14409
ENSG00000168005,SPINDOC,NCBI:144097
ENSG00000119535,CSF3R,NCBI:1441
ENSG00000166689,PLEKHA7,NCBI:144100
ENSG00000288248,ST13P5,NCBI:144106
ENSG00000179119,SPTY2D1,NCBI:144108
ENSMUSG00000030109,Slc6a12,NCBI:14411
ENSG00000151117,TMEM86A,NCBI:144110
ENSMUSG00000030108,Slc6a13,NCBI:14412
ENSG00000166363,OR10A5,NCBI:144124
ENSG00000279486,OR2AG1,NCBI:144125
ENSG00000179532,DNHD1,NCBI:144132
ENSMUSG00000070880,Gad1,NCBI:14415
ENSG00000139174,PRICKLE1,NCBI:144165
ENSMUSG00000026787,Gad2,NCBI:14417
ENSMUSG00000024907,Gal,NCBI:14419
ENSG00000139344,AMDHD1,NCBI:144193
ENSG00000173262,SLC2A14,NCBI:144195
ENSG00000136488,CSH1,NCBI:1442
ENSMUSG00000021003,Galc,NCBI:14420
ENSG00000177359,OVOS2,NCBI:144203
ENSMUSG00000006731,B4galnt1,NCBI:14421
ENSMUSG00000013418,B4galnt2,NCBI:14422
ENSMUSG00000000420,Galnt1,NCBI:14423
ENSG00000186666,BCDIN3D,NCBI:144233
ENSG00000175548,ALG10B,NCBI:144245
ENSMUSG00000026994,Galnt3,NCBI:14425
ENSMUSG00000090035,Galnt4,NCBI:14426
ENSMUSG00000024553,Galr1,NCBI:14427
ENSMUSG00000020793,Galr2,NCBI:14428
ENSMUSG00000114755,Galr3,NCBI:14429
ENSG00000213218,CSH2,NCBI:1443
ENSMUSG00000036073,Galt,NCBI:14430
ENSMUSG00000020150,Gamt,NCBI:14431
ENSMUSG00000047261,Gap43,NCBI:14432
ENSG00000180481,GLIPR1L2,NCBI:144321
ENSMUSG00000057666,Gapdh,NCBI:14433
ENSG00000178882,RFLNA,NCBI:144347
ENSG00000179195,ZNF664,NCBI:144348
ENSG00000197503,LINC00477,NCBI:144360
ENSG00000205707,ETFRF1,NCBI:144363
Unknown,IFITM3P2,NCBI:144383
ENSG00000204414,CSHL1,NCBI:1444
ENSG00000139117,CPNE8,NCBI:144402
ENSG00000188735,TMEM120B,NCBI:144404
ENSG00000158023,CFAP251,NCBI:144406
ENSG00000151948,GLT1D1,NCBI:144423
ENSG00000231738,TSPAN19,NCBI:144448
ENSG00000127325,BEST3,NCBI:144453
ENSG00000165891,E2F7,NCBI:144455
ENSMUSG00000061099,Gapdhs,NCBI:14447
ENSG00000246985,SOCS2-AS1,NCBI:144481
ENSG00000278916,CEP83-DT,NCBI:144486
ENSG00000103653,CSK,NCBI:1445
ENSMUSG00000022962,Gart,NCBI:14450
ENSG00000167767,KRT80,NCBI:144501
ENSMUSG00000052957,Gas1,NCBI:14451
ENSMUSG00000030498,Gas2,NCBI:14453
ENSG00000188596,CFAP54,NCBI:144535
ENSMUSG00000053332,Gas5,NCBI:14455
ENSMUSG00000031451,Gas6,NCBI:14456
ENSG00000166535,A2ML1,NCBI:144568
ENSMUSG00000033066,Gas7,NCBI:14457
ENSG00000245105,A2M-AS1,NCBI:144571
ENSG00000174206,KICS2,NCBI:144577
ENSG00000139239,RPL14P1,NCBI:144581
ENSMUSG00000017165,Gast,NCBI:14459
ENSG00000126545,CSN1S1,NCBI:1446
ENSMUSG00000031162,Gata1,NCBI:14460
ENSG00000182993,C12orf60,NCBI:144608
ENSMUSG00000015053,Gata2,NCBI:14461
ENSMUSG00000015619,Gata3,NCBI:14462
ENSMUSG00000021944,Gata4,NCBI:14463
ENSG00000257773,ST13P3,NCBI:144638
ENSMUSG00000015627,Gata5,NCBI:14464
ENSMUSG00000005836,Gata6,NCBI:14465
ENSMUSG00000028048,Gba1,NCBI:14466
ENSMUSG00000029432,Nipsnap2,NCBI:14467
ENSMUSG00000040264,Gbp2b,NCBI:14468
ENSMUSG00000028270,Gbp2,NCBI:14469
ENSG00000171823,FBXL14,NCBI:144699
ENSG00000135222,CSN2,NCBI:1447
ENSMUSG00000003380,Rabac1,NCBI:14470
ENSG00000258011,HMGA1P3,NCBI:144712
ENSG00000151164,RAD9B,NCBI:144715
ENSG00000198324,PHETA1,NCBI:144717
ENSMUSG00000034486,Gbx2,NCBI:14472
ENSMUSG00000035540,Gc,NCBI:14473
ENSG00000281196,LINC00934,NCBI:144742
Unknown,Gcap10,NCBI:14475
ENSG00000227674,LINC00355,NCBI:144766
ENSG00000231674,LINC00410,NCBI:144776
ENSMUSG00000020124,Usp15,NCBI:14479
ENSG00000171209,CSN3,NCBI:1448
ENSG00000179813,FAM216B,NCBI:144809
ENSG00000179630,LACC1,NCBI:144811
ENSG00000235097,LINC00330,NCBI:144817
ENSG00000235438,ESRRAP2,NCBI:144832
ENSG00000215572,ESRRAP1,NCBI:144847
ENSMUSG00000029840,Mtpn,NCBI:14489
ENSG00000226620,LINC00343,NCBI:144920
ENSG00000139675,HNRNPA1L2,NCBI:144983
ENSG00000258995,PARP1P2,NCBI:145
ENSG00000310585,ST13P4,NCBI:145165
ENSG00000187676,B3GLCT,NCBI:145173
ENSG00000258913,LINC02691,NCBI:145195
ENSG00000113712,CSNK1A1,NCBI:1452
ENSG00000258512,LINC00239,NCBI:145200
ENSG00000258735,PPP1R13B-DT,NCBI:145216
ENSG00000139988,RDH12,NCBI:145226
ENSG00000244237,RPL24P3,NCBI:145235
ENSG00000235812,ADAM21P1,NCBI:145241
Unknown,LINC00618,NCBI:145249
ENSMUSG00000022659,Gcsam,NCBI:14525
ENSG00000133937,GSC,NCBI:145258
ENSG00000239269,RPSAP4,NCBI:145259
ENSMUSG00000000394,Gcg,NCBI:14526
ENSG00000165953,SERPINA12,NCBI:145264
ENSMUSG00000025127,Gcgr,NCBI:14527
ENSG00000175785,PRIMA1,NCBI:145270
ENSMUSG00000037580,Gch1,NCBI:14528
ENSG00000151338,MIPOL1,NCBI:145282
ENSG00000141551,CSNK1D,NCBI:1453
ENSMUSG00000023333,Gcm1,NCBI:14531
ENSMUSG00000090247,Bloc1s1,NCBI:14533
ENSMUSG00000020918,Kat2a,NCBI:14534
ENSMUSG00000063972,Nr6a1,NCBI:14536
ENSMUSG00000038843,Gcnt1,NCBI:14537
ENSG00000258613,RPL21P7,NCBI:145370
ENSG00000259010,NUP50P1,NCBI:145375
ENSG00000165807,PPP1R36,NCBI:145376
ENSMUSG00000021360,Gcnt2,NCBI:14538
ENSG00000139974,SLC38A6,NCBI:145389
ENSMUSG00000031394,Opn1mw,NCBI:14539
ENSG00000213923,CSNK1E,NCBI:1454
ENSG00000139971,ARMH4,NCBI:145407
ENSG00000258537,FRMD6-AS1,NCBI:145438
ENSMUSG00000058624,Gda,NCBI:14544
ENSG00000131969,ABHD12B,NCBI:145447
ENSMUSG00000025777,Gdap1,NCBI:14545
ENSMUSG00000027865,Gdap2,NCBI:14547
ENSMUSG00000029918,Mrps33,NCBI:14548
ENSG00000140043,PTGR2,NCBI:145482
ENSG00000156050,FAM161B,NCBI:145483
ENSG00000100565,LRRC74A,NCBI:145497
Unknown,RPLP1P1,NCBI:145499
ENSG00000133275,CSNK1G2,NCBI:1455
Unknown,Gdap5,NCBI:14550
ENSG00000100593,ISM2,NCBI:145501
ENSG00000100629,CEP128,NCBI:145508
Unknown,Gdap6,NCBI:14551
Unknown,Gdap7,NCBI:14552
Unknown,Gdap8,NCBI:14553
Unknown,Gdap9,NCBI:14554
ENSMUSG00000023019,Gpd1,NCBI:14555
ENSG00000213920,MDP1,NCBI:145553
ENSG00000165914,TTC7B,NCBI:145567
ENSG00000165379,LRFN5,NCBI:145581
ENSMUSG00000087408,Gdf1,NCBI:14559
ENSG00000151292,CSNK1G3,NCBI:1456
ENSMUSG00000021943,Gdf10,NCBI:14560
ENSMUSG00000025352,Gdf11,NCBI:14561
ENSMUSG00000030117,Gdf3,NCBI:14562
ENSG00000279050,PWAR1,NCBI:145624
ENSMUSG00000038259,Gdf5,NCBI:14563
ENSG00000167014,TERB2,NCBI:145645
ENSMUSG00000018238,Gdf9,NCBI:14566
ENSMUSG00000015291,Gdi1,NCBI:14567
ENSMUSG00000021218,Gdi2,NCBI:14569
ENSG00000259426,KIF23-AS1,NCBI:145694
ENSG00000101266,CSNK2A1,NCBI:1457
ENSMUSG00000073433,Arhgdig,NCBI:14570
ENSMUSG00000026827,Gpd2,NCBI:14571
ENSMUSG00000022144,Gdnf,NCBI:14573
ENSG00000198535,C2CD4A,NCBI:145741
ENSG00000183060,LYSMD4,NCBI:145748
ENSG00000234797,RPS3AP6,NCBI:145767
Os07g0603700,ge,NCBI:14577
ENSG00000157470,FAM81A,NCBI:145773
ENSG00000137878,GCOM1,NCBI:145781
ENSG00000285331,TCF12-DT,NCBI:145783
ENSG00000261652,PIERCE2,NCBI:145788
ENSMUSG00000028214,Gem,NCBI:14579
ENSMUSG00000020932,Gfap,NCBI:14580
ENSMUSG00000029275,Gfi1,NCBI:14581
ENSG00000183571,PGPEP1L,NCBI:145814
ENSMUSG00000026815,Gfi1b,NCBI:14582
ENSG00000259134,LINC00924,NCBI:145820
ENSMUSG00000029992,Gfpt1,NCBI:14583
ENSG00000245750,DRAIC,NCBI:145837
ENSMUSG00000020363,Gfpt2,NCBI:14584
ENSMUSG00000025089,Gfra1,NCBI:14585
ENSG00000189227,C15orf61,NCBI:145853
ENSG00000183643,C15orf32,NCBI:145858
ENSMUSG00000022103,Gfra2,NCBI:14586
ENSG00000140511,HAPLN3,NCBI:145864
ENSMUSG00000024366,Gfra3,NCBI:14587
ENSG00000188095,MESP2,NCBI:145873
ENSMUSG00000027316,Gfra4,NCBI:14588
ENSG00000070770,CSNK2A1,NCBI:1459
ENSMUSG00000073987,Ggh,NCBI:14590
ENSMUSG00000021302,Ggps1,NCBI:14593
ENSMUSG00000035778,Ggta1,NCBI:14594
ENSG00000166069,TMCO5A,NCBI:145942
ENSG00000185594,SPATA8,NCBI:145946
ENSMUSG00000028413,B4galt1,NCBI:14595
ENSG00000169752,NRG4,NCBI:145957
ENSG00000259527,LINC00052,NCBI:145978
ENSMUSG00000006345,Ggt1,NCBI:14598
ENSG00000261559,FSCN1P1,NCBI:145989
ENSMUSG00000020713,Gh,NCBI:14599
ENSG00000171873,ADRA1A,NCBI:146
ENSG00000204435,CSNK2B,NCBI:1460
ENSMUSG00000055737,Ghr,NCBI:14600
ENSMUSG00000027643,Ghrh,NCBI:14601
ENSMUSG00000004654,Ghrhr,NCBI:14602
ENSMUSG00000024682,Cblif,NCBI:14603
ENSMUSG00000031431,Tsc22d3,NCBI:14605
ENSG00000140265,ZSCAN29,NCBI:146050
ENSG00000205871,RPS3AP47,NCBI:146053
ENSG00000128881,TTBK2,NCBI:146057
ENSG00000140326,CDAN1,NCBI:146059
Unknown,Gpin1,NCBI:14606
ENSMUSG00000014351,Gip,NCBI:14607
ENSMUSG00000031932,Gpr83,NCBI:14608
ENSMUSG00000050953,Gja1,NCBI:14609
ENSMUSG00000051056,Gja10,NCBI:14610
ENSMUSG00000048582,Gja3,NCBI:14611
ENSG00000228071,RPL7P47,NCBI:146110
ENSMUSG00000050234,Gja4,NCBI:14612
ENSMUSG00000057123,Gja5,NCBI:14613
ENSMUSG00000034520,Gjc1,NCBI:14615
ENSMUSG00000049908,Gja8,NCBI:14616
ENSG00000166558,SLC38A8,NCBI:146167
ENSMUSG00000068615,Gjd2,NCBI:14617
ENSG00000175267,VWA3A,NCBI:146177
ENSMUSG00000047797,Gjb1,NCBI:14618
ENSG00000155719,OTOA,NCBI:146183
ENSMUSG00000046352,Gjb2,NCBI:14619
ENSG00000184939,ZFP90,NCBI:146198
ENSG00000038427,VCAN,NCBI:1462
ENSMUSG00000042367,Gjb3,NCBI:14620
ENSG00000159753,CARMIL2,NCBI:146206
ENSMUSG00000046623,Gjb4,NCBI:14621
ENSG00000168676,KCTD19,NCBI:146212
ENSMUSG00000042357,Gjb5,NCBI:14622
ENSG00000183723,CMTM4,NCBI:146223
ENSG00000140932,CMTM2,NCBI:146225
ENSG00000166546,BEAN1,NCBI:146227
ENSMUSG00000040055,Gjb6,NCBI:14623
ENSMUSG00000053624,Gykl1,NCBI:14625
ENSMUSG00000050553,Gk2,NCBI:14626
ENSG00000153060,TEKT5,NCBI:146279
ENSMUSG00000038280,Ostm1,NCBI:14628
ENSMUSG00000032350,Gclc,NCBI:14629
ENSG00000130287,NCAN,NCBI:1463
ENSMUSG00000028124,Gclm,NCBI:14630
ENSG00000179580,RNF151,NCBI:146310
ENSMUSG00000025407,Gli1,NCBI:14632
ENSG00000161992,PRR35,NCBI:146325
ENSMUSG00000048402,Gli2,NCBI:14633
ENSG00000127585,FBXL16,NCBI:146330
ENSG00000261713,SSTR5-AS1,NCBI:146336
ENSMUSG00000021318,Gli3,NCBI:14634
ENSMUSG00000020766,Galk1,NCBI:14635
ENSG00000167194,C16orf92,NCBI:146378
ENSG00000169181,GSG1L,NCBI:146395
ENSG00000173546,CSPG4,NCBI:1464
ENSG00000259803,SLC22A31,NCBI:146429
ENSG00000157368,IL34,NCBI:146433
ENSG00000167981,ZNF597,NCBI:146434
ENSG00000162069,BICDL2,NCBI:146439
ENSMUSG00000026473,Glul,NCBI:14645
ENSG00000157315,TMED6,NCBI:146456
ENSG00000261711,FRG2DP,NCBI:146481
ENSG00000159176,CSRP1,NCBI:1465
ENSMUSG00000024158,Hagh,NCBI:14651
ENSG00000280278,FLJ30679,NCBI:146512
ENSG00000268532,LINC02135,NCBI:146513
ENSMUSG00000024027,Glp1r,NCBI:14652
ENSMUSG00000000263,Glra1,NCBI:14654
ENSG00000197162,ZNF785,NCBI:146540
ENSG00000229809,ZNF688,NCBI:146542
ENSG00000178226,PRSS36,NCBI:146547
ENSG00000153446,C16orf89,NCBI:146556
ENSG00000166246,DNAAF8,NCBI:146562
ENSMUSG00000018595,Glra4,NCBI:14657
ENSMUSG00000028020,Glrb,NCBI:14658
ENSMUSG00000062310,Glrp1,NCBI:14659
ENSG00000175183,CSRP2,NCBI:1466
ENSMUSG00000026103,Gls,NCBI:14660
ENSMUSG00000021794,Glud1,NCBI:14661
ENSMUSG00000022491,Glycam1,NCBI:14663
ENSMUSG00000028542,Slc6a9,NCBI:14664
ENSG00000167889,MGAT5B,NCBI:146664
ENSMUSG00000000594,Gm2a,NCBI:14667
ENSG00000175662,TOM1L2,NCBI:146691
Unknown,CSRP2P1,NCBI:1467
ENSMUSG00000024429,Gnl1,NCBI:14670
ENSG00000167302,TEPSIN,NCBI:146705
ENSG00000175711,B3GNTL1,NCBI:146712
ENSG00000167281,RBFOX3,NCBI:146713
ENSMUSG00000034781,Gna11,NCBI:14672
ENSG00000186074,CD300LF,NCBI:146722
ENSG00000182352,CD300LD-AS1,NCBI:146723
ENSMUSG00000000149,Gna12,NCBI:14673
ENSMUSG00000020611,Gna13,NCBI:14674
ENSMUSG00000024697,Gna14,NCBI:14675
ENSG00000183914,DNAH2,NCBI:146754
ENSMUSG00000034792,Gna15,NCBI:14676
ENSG00000185924,RTN4RL1,NCBI:146760
ENSMUSG00000057614,Gnai1,NCBI:14677
ENSG00000240280,TCAM1P,NCBI:146771
ENSG00000172421,EFCAB3,NCBI:146779
ENSMUSG00000032562,Gnai2,NCBI:14678
ENSMUSG00000000001,Gnai3,NCBI:14679
ENSG00000264026,LINC02003,NCBI:146795
ENSG00000183048,SLC25A10,NCBI:1468
ENSMUSG00000024524,Gnal,NCBI:14680
ENSG00000180638,SLC47A2,NCBI:146802
ENSMUSG00000031748,Gnao1,NCBI:14681
ENSMUSG00000024639,Gnaq,NCBI:14682
ENSG00000223510,CDRT15,NCBI:146822
ENSMUSG00000027523,Gnas,NCBI:14683
ENSG00000166596,CFAP52,NCBI:146845
ENSG00000161973,CCDC42,NCBI:146849
ENSMUSG00000034837,Gnat1,NCBI:14685
ENSG00000276231,PIK3R6,NCBI:146850
ENSG00000184650,ODF4,NCBI:146852
ENSG00000270806,C17orf50,NCBI:146853
ENSG00000154760,SLFN13,NCBI:146857
ENSMUSG00000009108,Gnat2,NCBI:14686
ENSG00000164729,SLC35G3,NCBI:146861
ENSG00000141161,UNC45B,NCBI:146862
ENSMUSG00000040009,Gnaz,NCBI:14687
ENSMUSG00000029064,Gnb1,NCBI:14688
Unknown,ARHGAP27P1,NCBI:146880
ENSG00000161649,CD300LG,NCBI:146894
ENSG00000170373,CST1,NCBI:1469
ENSG00000186185,KIF18B,NCBI:146909
ENSG00000198863,RUNDC1,NCBI:146923
ENSMUSG00000029713,Gnb2,NCBI:14693
ENSMUSG00000020372,Rack1,NCBI:14694
ENSMUSG00000023439,Gnb3,NCBI:14695
ENSG00000154920,EME1,NCBI:146956
ENSMUSG00000027669,Gnb4,NCBI:14696
ENSMUSG00000032192,Gnb5,NCBI:14697
Unknown,gnd,NCBI:14698
ENSMUSG00000029663,Gngt1,NCBI:14699
ENSG00000170214,ADRA1B,NCBI:147
ENSG00000170369,CST2,NCBI:1470
ENSMUSG00000038607,Gng10,NCBI:14700
ENSG00000244045,TMEM199,NCBI:147007
ENSMUSG00000036402,Gng12,NCBI:14701
ENSG00000167525,PROCA1,NCBI:147011
ENSG00000167536,DHRS13,NCBI:147015
ENSMUSG00000043004,Gng2,NCBI:14702
ENSMUSG00000071658,Gng3,NCBI:14704
ENSG00000213859,REN,NCBI:147040
ENSMUSG00000071657,Bscl2,NCBI:14705
ENSMUSG00000021303,Gng4,NCBI:14706
ENSMUSG00000068523,Gng5,NCBI:14707
ENSMUSG00000048240,Gng7,NCBI:14708
ENSG00000204650,LINC02210,NCBI:147081
ENSMUSG00000063594,Gng8,NCBI:14709
ENSG00000226629,LINC00974,NCBI:147093
ENSG00000101439,CST3,NCBI:1471
ENSMUSG00000038811,Gngt2,NCBI:14710
ENSMUSG00000002769,Gnmt,NCBI:14711
ENSG00000185269,NOTUM,NCBI:147111
ENSMUSG00000031985,Gnpat,NCBI:14712
ENSG00000167895,TMC8,NCBI:147138
ENSMUSG00000015812,Gnrh1,NCBI:14714
ENSMUSG00000029255,Gnrhr,NCBI:14715
ENSG00000214832,UPF3AP2,NCBI:147150
ENSG00000291110,TRIM16L,NCBI:147166
ENSG00000250462,LRRC37BP1,NCBI:147172
ENSG00000171475,WIPF2,NCBI:147179
ENSMUSG00000025190,Got1,NCBI:14718
ENSG00000204897,KRT25,NCBI:147183
ENSG00000167920,KRT10-AS1,NCBI:147184
ENSMUSG00000031672,Got2,NCBI:14719
ENSG00000188076,SCGB1C1,NCBI:147199
ENSG00000101441,CST4,NCBI:1472
ENSG00000226478,UPF3AP1,NCBI:147226
ENSG00000131885,KRT17P1,NCBI:147228
ENSMUSG00000050675,Gp1ba,NCBI:14723
ENSMUSG00000050761,Gp1bb,NCBI:14724
ENSMUSG00000027070,Lrp2,NCBI:14725
ENSMUSG00000028583,Pdpn,NCBI:14726
ENSMUSG00000112023,Lilrb4b,NCBI:14727
ENSG00000279020,C18orf15,NCBI:147276
ENSMUSG00000112148,Lilrb4a,NCBI:14728
ENSMUSG00000047953,Gp5,NCBI:14729
ENSG00000170367,CST5,NCBI:1473
ENSMUSG00000022561,Gpaa1,NCBI:14731
ENSMUSG00000024978,Gpam,NCBI:14732
ENSG00000174448,STARD6,NCBI:147323
ENSMUSG00000034220,Gpc1,NCBI:14733
ENSG00000152242,ARK2N,NCBI:147339
ENSMUSG00000055653,Gpc3,NCBI:14734
ENSMUSG00000031119,Gpc4,NCBI:14735
ENSG00000183287,CCBE1,NCBI:147372
ENSMUSG00000041468,Gpr12,NCBI:14738
ENSG00000141668,CBLN2,NCBI:147381
ENSMUSG00000043895,S1pr2,NCBI:14739
ENSG00000175315,CST6,NCBI:1474
ENSG00000141437,SLC25A52,NCBI:147407
ENSG00000175065,DSG4,NCBI:147409
ENSG00000260372,AQP4-AS1,NCBI:147429
ENSMUSG00000021886,Gpr65,NCBI:14744
ENSMUSG00000038668,Lpar1,NCBI:14745
ENSG00000154065,ANKRD29,NCBI:147463
ENSG00000229248,WBP2P1,NCBI:147468
ENSMUSG00000042190,Cmklr1,NCBI:14747
ENSMUSG00000049649,Gpr3,NCBI:14748
ENSG00000154856,APCDD1,NCBI:147495
ENSG00000121552,CSTA,NCBI:1475
ENSMUSG00000036427,Gpi1,NCBI:14751
ENSG00000264575,LINC00526,NCBI:147525
ENSMUSG00000025728,Pigq,NCBI:14755
ENSMUSG00000021340,Gpld1,NCBI:14756
ENSMUSG00000031342,Gpm6b,NCBI:14758
